Raman_Shift_cm-1,Norway_2-2_Avg
2522.563,-3.610115433
2523.527,-1.5840415
2524.491,-3.005542
2525.456,-5.038492867
2526.42,-4.491056333
2527.384,-3.073738667
2528.348,-3.284831
2529.313,-4.57583
2530.277,-7.259170333
2531.241,-9.663126
2532.205,-8.245035667
2533.169,-5.028132667
2534.134,-2.822949333
2535.098,-1.973641
2536.062,-2.838256667
2537.026,-4.858748333
2537.991,-6.532845667
2538.955,-7.243245467
2539.919,-6.2159107
2540.883,-2.982236
2541.848,-2.611791667
2542.812,-6.656640667
2543.776,-7.860450667
2544.74,-3.922582887
2545.705,-3.63938
2546.669,-9.687037
2547.633,-13.36885667
2548.597,-11.40492267
2549.562,-9.013730133
2550.526,-9.14014514
2551.49,-9.3842283
2552.454,-7.729613467
2553.418,-6.016472333
2554.383,-6.493155
2555.347,-8.283628
2556.311,-11.01238567
2557.275,-13.084418
2558.24,-12.13003767
2559.204,-10.476278
2560.168,-11.67394167
2561.132,-13.35407567
2562.096,-11.66137567
2563.061,-7.855534667
2564.025,-4.058846
2564.989,-0.832568667
2565.953,-2.091967667
2566.918,-7.894287
2567.882,-10.74477467
2568.846,-10.654419
2569.81,-9.979427333
2570.775,-8.926489333
2571.739,-6.548983667
2572.703,-3.552393
2573.667,-3.7754641
2574.632,-7.187093333
2575.596,-8.517316333
2576.56,-5.849748467
2577.524,-3.515649333
2578.489,-4.002351667
2579.453,-5.29615
2580.417,-7.853850667
2581.381,-8.691006667
2582.345,-4.244326667
2583.31,-0.794318667
2584.274,-0.886344
2585.238,-2.305224667
2586.202,-4.723535333
2587.167,-6.150943
2588.131,-4.622851667
2589.095,-2.881421
2590.059,-4.747397667
2591.023,-7.966919
2591.988,-7.817425
2592.952,-5.847534333
2593.916,-4.649869667
2594.88,-4.549658667
2595.845,-7.087232333
2596.809,-9.889771333
2597.773,-9.421011667
2598.737,-7.0257903
2599.702,-5.687076033
2600.666,-5.0512789
2601.63,-2.054606967
2602.594,3.080427333
2603.559,3.329940667
2604.523,-2.728889667
2605.487,-5.777090333
2606.451,-4.935691667
2607.416,-3.984570367
2608.38,-3.195597667
2609.344,-2.018717267
2610.308,-0.834545267
2611.272,-1.807013907
2612.237,-4.895264
2613.201,-6.417448
2614.165,-4.917642733
2615.129,-3.6947412
2616.094,-4.8835527
2617.058,-6.210571
2618.022,-6.541259
2618.986,-6.3467528
2619.95,-5.054702867
2620.915,-4.505117397
2621.879,-6.245986667
2622.843,-7.281127
2623.807,-5.793148667
2624.772,-4.230006
2625.736,-4.628149667
2626.7,-5.556258667
2627.664,-5.091543667
2628.629,-4.292024667
2629.593,-5.400545
2630.557,-7.136474333
2631.521,-7.805233
2632.486,-7.890764
2633.45,-6.9245447
2634.414,-6.029452667
2635.378,-7.109137667
2636.343,-8.3675786
2637.307,-7.213694667
2638.271,-4.907070733
2639.235,-4.738629667
2640.199,-5.783358
2641.164,-3.333756833
2642.128,2.666219333
2643.092,3.408333667
2644.056,-0.836189667
2645.021,-4.270467333
2645.985,-6.814869333
2646.949,-7.977025667
2647.913,-7.836172667
2648.877,-7.227302333
2649.842,-6.516025
2650.806,-6.467904
2651.77,-7.269391667
2652.734,-7.170045217
2653.699,-4.886352333
2654.663,-3.705436333
2655.627,-6.005705
2656.591,-7.317122333
2657.556,-7.167773333
2658.52,-6.562703333
2659.484,-5.571662333
2660.448,-4.3810389
2661.413,-3.058138
2662.377,-2.844287
2663.341,-4.253434233
2664.305,-5.7218843
2665.27,-6.192058333
2666.234,-6.706461333
2667.198,-8.177824
2668.162,-9.306541333
2669.126,-9.205779667
2670.091,-9.178857667
2671.055,-10.889012
2672.019,-12.27701
2672.983,-11.400113
2673.948,-9.425178333
2674.912,-6.845718343
2675.876,-4.849324433
2676.84,-4.9059079
2677.804,-6.602881
2678.769,-9.761157667
2679.733,-12.68254467
2680.697,-10.20768233
2681.661,-6.318978
2682.626,-7.713444667
2683.59,-10.29669567
2684.554,-9.407901333
2685.518,-6.982081333
2686.483,-5.044994667
2687.447,-4.066341
2688.411,-4.778328333
2689.375,-6.164762667
2690.34,-5.687566533
2691.304,-3.883927333
2692.268,-5.109464333
2693.232,-8.795327667
2694.197,-9.073664
2695.161,-7.002548667
2696.125,-6.3298177
2697.089,-6.6196701
2698.053,-5.784187667
2699.018,-4.524391
2699.982,-5.552939
2700.946,-8.461303667
2701.91,-9.696312667
2702.875,-8.68702
2703.839,-7.762346
2704.803,-6.657575367
2705.767,-5.826083
2706.732,-5.519661667
2707.696,-5.54537
2708.66,-6.025651
2709.624,-7.650693333
2710.589,-9.765755
2711.553,-9.746142
2712.517,-7.580663667
2713.481,-6.199567
2714.446,-6.793870667
2715.41,-8.239770667
2716.374,-10.22366433
2717.338,-10.864803
2718.302,-9.587500667
2719.267,-7.590819433
2720.231,-4.517968667
2721.195,-2.608357667
2722.159,-2.388777667
2723.124,-3.651407933
2724.088,-6.171492667
2725.052,-7.431941333
2726.016,-6.039925
2726.98,-5.024659
2727.945,-7.1016271
2728.909,-9.588842667
2729.873,-10.34029867
2730.837,-10.81131967
2731.802,-11.936773
2732.766,-11.68715
2733.73,-9.453661667
2734.694,-6.921827467
2735.659,-4.203304333
2736.623,-3.415039
2737.587,-6.140551667
2738.551,-8.489902333
2739.516,-6.576546333
2740.48,-3.689925233
2741.444,-3.627319333
2742.408,-5.081152667
2743.373,-7.497168
2744.337,-9.708334333
2745.301,-11.14501933
2746.265,-11.01936
2747.229,-8.298398933
2748.194,-5.858528333
2749.158,-5.652352
2750.122,-6.3517666
2751.086,-6.301969667
2752.051,-6.121810667
2753.015,-7.394993833
2753.979,-9.013843333
2754.943,-9.551634667
2755.907,-9.105176667
2756.872,-5.928214667
2757.836,-2.795361167
2758.8,-3.351285667
2759.764,-5.229687667
2760.729,-5.778084667
2761.693,-5.433953333
2762.657,-4.753401667
2763.621,-4.113712667
2764.586,-4.238794
2765.55,-4.537443333
2766.514,-2.244783333
2767.478,0.7219158
2768.443,-1.757381333
2769.407,-5.750359033
2770.371,-3.3401368
2771.335,1.0881511
2772.3,-0.653523667
2773.264,-4.659684333
2774.228,-2.769702333
2775.192,1.602986667
2776.156,2.018279233
2777.121,-0.012866
2778.085,-0.98024
2779.049,-1.481982233
2780.013,-3.392179433
2780.978,-5.5918544
2781.942,-6.007519333
2782.906,-4.798803333
2783.87,-1.7370199
2784.834,1.121215667
2785.799,0.248291333
2786.763,-2.338704333
2787.727,-1.236849333
2788.691,2.426229
2789.656,3.822184333
2790.62,2.9702228
2791.584,2.678841067
2792.548,2.84624831
2793.513,1.492415
2794.477,-0.765153303
2795.441,-3.194091833
2796.405,-4.963380467
2797.37,-3.845303767
2798.334,-0.687793
2799.298,1.287817333
2800.262,1.557226667
2801.227,0.6279458
2802.191,-0.285050667
2803.155,2.830622767
2804.119,8.411986
2805.083,10.11748133
2806.048,7.897638667
2807.012,3.975496433
2807.976,0.573827993
2808.94,-0.070752
2809.905,1.233187
2810.869,1.842985333
2811.833,1.523902667
2812.797,2.465022333
2813.761,4.627018
2814.726,2.7867839
2815.69,-2.497640333
2816.654,-2.056355667
2817.618,2.4028985
2818.583,4.169889333
2819.547,3.123047067
2820.511,1.522721433
2821.475,-0.148779467
2822.44,-3.102693633
2823.404,-6.102896333
2824.368,-4.563761667
2825.332,0.242806333
2826.297,2.840730333
2827.261,3.582064
2828.225,2.076986
2829.189,-1.001489333
2830.154,-3.79458
2831.118,-5.876806633
2832.082,-5.9197758
2833.046,-4.479631333
2834.01,-2.8993325
2834.975,-1.6871339
2835.939,-2.2026449
2836.903,-4.155460333
2837.867,-3.821297343
2838.832,-1.186092
2839.796,-0.607055667
2840.76,-1.443058367
2841.724,-0.235961667
2842.688,1.246272833
2843.653,-2.1328532
2844.617,-7.476000667
2845.581,-8.688240333
2846.545,-6.529580633
2847.51,-4.607714667
2848.474,-3.243514
2849.438,-2.7324709
2850.402,-3.011564333
2851.367,-3.788257
2852.331,-4.773933667
2853.295,-4.834106433
2854.259,-3.812882667
2855.224,-1.547330667
2856.188,0.659846633
2857.152,1.506852
2858.116,1.226334667
2859.081,0.119116333
2860.045,-1.8428711
2861.009,-4.9818353
2861.973,-8.775113
2862.938,-9.210301667
2863.902,-6.97255
2864.866,-5.864005667
2865.83,-5.382413667
2866.794,-4.014941667
2867.759,-2.730477
2868.723,-2.951237333
2869.687,-3.738696667
2870.651,-4.519107667
2871.615,-4.5122234
2872.58,-1.068807
2873.544,4.196769333
2874.508,5.421492333
2875.472,3.556868667
2876.437,-0.559611
2877.401,-4.608251667
2878.365,-3.858089
2879.329,-1.261922433
2880.294,-0.270996333
2881.258,-0.663802167
2882.222,-2.433634567
2883.186,-3.563655333
2884.151,-0.986230667
2885.115,3.309594667
2886.079,5.4301517
2887.043,6.007976
2888.008,5.8114348
2888.972,5.242538667
2889.936,4.4897788
2890.9,3.696492667
2891.865,3.477921333
2892.829,2.974226833
2893.793,0.6245606
2894.757,-0.695523867
2895.721,2.731599667
2896.686,6.754792
2897.65,4.60861
2898.614,0.395068167
2899.578,-1.736955033
2900.542,-2.742317833
2901.507,-2.482828837
2902.471,-0.8170409
2903.435,3.283040333
2904.399,6.109562067
2905.364,5.361523333
2906.328,2.667440033
2907.292,-0.553637667
2908.256,-2.789347433
2909.221,-2.273925667
2910.185,-1.155615333
2911.149,-1.642260933
2912.113,-2.179443333
2913.078,-1.423811713
2914.042,-1.05996097
2915.006,-1.586157
2915.97,-1.345695
2916.935,-0.090022667
2917.899,-0.610978333
2918.863,-3.935262033
2919.827,-6.000797333
2920.792,-4.133325
2921.756,-1.812475333
2922.72,-0.023071333
2923.684,-0.228141
2924.648,-3.8131673
2925.613,-5.485750167
2926.577,-5.491373667
2927.541,-6.208894667
2928.505,-4.012866
2929.469,8.566022333
2930.434,27.54586
2931.398,34.04223333
2932.362,20.52826333
2933.326,4.8355145
2934.291,-2.69021
2935.255,-2.087654667
2936.219,3.051863667
2937.183,4.619506667
2938.148,3.249641667
2939.112,0.7823323
2940.076,-2.079663
2941.04,-3.517472333
2942.005,-3.293953467
2942.969,-2.344661733
2943.933,-0.973551333
2944.897,-0.947941
2945.862,-2.406006
2946.826,-1.4200523
2947.79,1.452482
2948.754,-0.552913667
2949.719,-5.353149967
2950.683,-4.894554333
2951.647,-0.72045078
2952.611,2.050178967
2953.575,2.974601
2954.54,2.875529333
2955.504,2.234936333
2956.468,2.736954667
2957.432,3.871745
2958.396,3.228328
2959.361,1.627034333
2960.325,0.079671
2961.289,-0.708341467
2962.253,0.837011733
2963.218,3.0602212
2964.182,3.395727667
2965.146,3.403523667
2966.11,5.020353333
2967.075,6.980631
2968.039,7.489998333
2969.003,7.085569533
2969.967,6.112436333
2970.932,4.811126
2971.896,2.761506967
2972.86,2.241333
2973.824,6.597925767
2974.789,8.0767
2975.753,2.519563793
2976.717,-2.97727
2977.681,-3.601546333
2978.646,-0.934098333
2979.61,4.342016533
2980.574,8.142799
2981.538,5.859774
2982.502,3.658252
2983.467,3.611197733
2984.431,3.9272461
2985.395,4.507063667
2986.359,4.268766333
2987.323,3.197762
2988.288,5.211979333
2989.252,10.86437
2990.216,13.11862
2991.18,9.024592333
2992.145,5.673380333
2993.109,4.7731363
2994.073,2.5382243
2995.037,-1.191569333
2996.002,-1.298339633
2996.966,1.661596667
2997.93,2.868254
2998.894,2.3887941
2999.859,1.889192667
3000.823,1.979541167
3001.787,4.441845667
3002.751,8.458047333
3003.716,9.940916333
3004.68,9.4364845
3005.644,10.21876633
3006.608,10.898543
3007.573,8.028921667
3008.537,4.400162667
3009.501,4.273714
3010.465,6.186165667
3011.429,8.063515667
3012.394,9.335570667
3013.358,9.205038667
3014.322,8.345612333
3015.286,8.001375
3016.25,7.475903
3017.215,6.064681
3018.179,5.019791667
3019.143,5.104337667
3020.107,4.643351
3021.072,2.5587484
3022.036,1.832169333
3023,4.200439667
3023.964,6.588932333
3024.929,6.622534333
3025.893,6.532706667
3026.857,8.446949667
3027.821,9.964991667
3028.786,9.490867
3029.75,9.152928667
3030.714,9.367121
3031.678,8.179322667
3032.643,6.044596667
3033.607,5.3949315
3034.571,6.262184333
3035.535,7.578231
3036.5,8.587884
3037.464,8.005419
3038.428,6.254435333
3039.392,5.723966333
3040.356,6.317536767
3041.321,6.901732267
3042.285,7.356119667
3043.249,7.832121
3044.213,7.929174667
3045.177,6.175496667
3046.142,3.828336667
3047.106,3.957251
3048.07,5.800716
3049.034,7.628247333
3049.999,8.899227
3050.963,8.187036
3051.927,7.063931
3052.891,7.187541333
3053.856,7.857242333
3054.82,9.390698
3055.784,9.758513
3056.748,8.016446333
3057.713,6.127864667
3058.677,5.1863292
3059.641,4.301774667
3060.605,2.581933667
3061.57,1.956787333
3062.534,4.988785
3063.498,6.878514
3064.462,6.396681
3065.427,5.469018667
3066.391,4.323429333
3067.355,4.76971
3068.319,6.805763333
3069.283,7.278491667
3070.248,5.6223628
3071.212,4.9470944
3072.176,5.986751233
3073.14,5.375935333
3074.104,3.264607667
3075.069,3.705037433
3076.033,5.627091667
3076.997,7.317734
3077.961,8.581118833
3078.926,9.001839167
3079.89,8.746752
3080.854,7.322307
3081.818,5.620670667
3082.783,5.158870567
3083.747,6.026546667
3084.711,8.043351667
3085.675,9.686100667
3086.64,9.398170333
3087.604,8.884789767
3088.568,9.392846667
3089.532,9.732339
3090.497,9.302832333
3091.461,7.306796667
3092.425,3.950903667
3093.389,2.823486333
3094.354,5.697192333
3095.318,7.921199333
3096.282,6.182763667
3097.246,6.559545667
3098.21,9.922592
3099.175,12.073029
3100.139,12.95274267
3101.103,12.13457
3102.067,10.099504
3103.031,7.012873667
3103.996,3.804020333
3104.96,4.301928667
3105.924,7.714526667
3106.888,9.08457
3107.853,8.472273
3108.817,6.123307333
3109.781,3.369181
3110.745,2.946352667
3111.71,3.9441895
3112.674,6.273942333
3113.638,7.707113667
3114.602,6.664738333
3115.567,4.824145667
3116.531,3.275496667
3117.495,3.300220667
3118.459,7.061369333
3119.424,9.733991667
3120.388,6.415665667
3121.352,4.617000333
3122.316,6.477506667
3123.281,6.910626867
3124.245,5.169783667
3125.209,4.700301
3126.173,6.168432667
3127.137,9.535798333
3128.102,14.29582667
3129.066,15.18565333
3130.03,11.951969
3130.994,12.39321067
3131.958,15.75593367
3132.923,14.77661133
3133.887,11.76125467
3134.851,12.14943133
3135.815,13.78102967
3136.78,13.137898
3137.744,12.02985
3138.708,12.42243
3139.672,12.80711967
3140.637,11.21418567
3141.601,9.738241
3142.565,10.99325367
3143.529,12.82115867
3144.494,15.350555
3145.458,15.835415
3146.422,13.28845167
3147.386,10.24234067
3148.351,7.671947667
3149.315,7.576025333
3150.279,10.21323833
3151.243,11.47143733
3152.208,10.038411
3153.172,9.531893667
3154.136,9.701090667
3155.1,8.928965
3156.064,7.422688667
3157.029,5.553442333
3157.993,4.588745
3158.957,5.987409667
3159.921,8.314045333
3160.885,9.691896333
3161.85,10.58757533
3162.814,11.89763067
3163.778,12.54676167
3164.742,10.64264967
3165.707,7.999909333
3166.671,5.198339667
3167.635,4.546256333
3168.599,6.673893333
3169.564,9.471818667
3170.528,12.101463
3171.492,12.62874267
3172.456,10.79556333
3173.421,8.566950333
3174.385,6.764248
3175.349,6.690657
3176.313,8.209863
3177.278,8.730762333
3178.242,8.464078667
3179.206,8.040210333
3180.17,7.966600333
3181.135,8.663385667
3182.099,9.171135667
3183.063,8.87080931
3184.027,8.234660667
3184.991,7.193247033
3185.956,6.605891
3186.92,8.537784667
3187.884,10.127776
3188.848,8.697346667
3189.813,7.369800867
3190.777,6.506886
3191.741,7.361595367
3192.705,10.08250967
3193.669,10.15788533
3194.634,6.718563333
3195.598,3.806526667
3196.562,3.018286
3197.526,4.571801667
3198.491,8.276424333
3199.455,8.835977667
3200.419,7.144327067
3201.383,7.836092433
3202.348,9.822296667
3203.312,11.41720367
3204.276,12.02958933
3205.24,10.835571
3206.205,8.875425
3207.169,7.477784333
3208.133,6.161654
3209.097,3.343449
3210.062,2.410091333
3211.026,8.503654
3211.99,10.669873
3212.954,5.973071333
3213.918,5.069523
3214.883,9.118309
3215.847,10.01017167
3216.811,6.600284667
3217.775,3.821891333
3218.74,3.005305767
3219.704,4.826108333
3220.668,8.750099
3221.632,9.041813
3222.596,7.192039667
3223.561,6.687418667
3224.525,6.744075333
3225.489,6.539803
3226.453,5.305379333
3227.418,2.344352333
3228.382,-0.173567567
3229.346,-0.770588973
3230.31,-0.496378667
3231.275,0.557495
3232.239,1.205623
3233.203,0.850569667
3234.167,0.932243
3235.132,1.0388834
3236.096,-0.42959822
3237.06,-2.681576867
3238.024,-2.631902
3238.989,-0.962019667
3239.953,-1.489282067
3240.917,-3.175733
3241.881,-2.861809533
3242.845,-1.614794733
3243.81,-3.378214367
3244.774,-5.558405067
3245.738,-3.756949033
3246.702,-2.343522033
3247.667,-3.980403667
3248.631,-4.7368
3249.595,-3.322046
3250.559,-2.3547854
3251.523,-3.121777333
3252.488,-5.384683333
3253.452,-9.813338667
3254.416,-11.759667
3255.38,-10.61741533
3256.345,-9.15866
3257.309,-7.971802333
3258.273,-9.022055667
3259.237,-10.729336
3260.202,-9.521403667
3261.166,-7.195826967
3262.13,-5.841724
3263.094,-5.117870333
3264.059,-4.946875333
3265.023,-5.110620233
3265.987,-5.685612
3266.951,-7.158920333
3267.916,-10.78659433
3268.88,-10.802969
3269.844,-6.2492608
3270.808,-2.155436302
3271.772,-0.365364853
3272.737,-1.983935667
3273.701,-6.209644667
3274.665,-7.553336333
3275.629,-6.227919933
3276.594,-6.507551
3277.558,-7.770905333
3278.522,-6.983211667
3279.486,-5.530444333
3280.45,-5.6933687
3281.415,-5.593368532
3282.379,-4.054906523
3283.343,-1.954003713
3284.307,0.181534667
3285.272,1.278678667
3286.236,0.224300167
3287.2,0.195540333
3288.164,2.58409013
3289.129,3.767748967
3290.093,3.677954467
3291.057,1.464965693
3292.021,-0.998934
3292.986,2.098372233
3293.95,6.887589667
3294.914,5.788786
3295.878,2.319059333
3296.843,1.274072433
3297.807,2.893498
3298.771,10.53575733
3299.735,14.87984333
3300.699,5.743571133
3301.664,1.750643
3302.628,6.345199333
3303.592,8.626017333
3304.556,6.801912333
3305.521,6.355745667
3306.485,7.757268767
3307.449,6.531575633
3308.413,3.281624333
3309.377,1.938183667
3310.342,1.944075333
3311.306,2.2434404
3312.27,2.710237667
3313.234,3.484879333
3314.199,2.935709467
3315.163,-0.245711333
3316.127,-1.074080167
3317.091,3.139062667
3318.056,6.085896667
3319.02,3.611401433
3319.984,1.996289133
3320.948,2.820589333
3321.913,1.544303333
3322.877,-0.990567767
3323.841,-1.101383467
3324.805,0.266137867
3325.77,1.562736
3326.734,1.755623333
3327.698,-0.526416333
3328.662,-3.358789333
3329.626,-3.96438
3330.591,-3.353548233
3331.555,-2.199861667
3332.519,-1.565112333
3333.483,-2.372705
3334.448,-1.288867033
3335.412,1.844840667
3336.376,3.197942333
3337.34,2.063574167
3338.304,-1.372355
3339.269,-5.325235667
3340.233,-5.317114
3341.197,-2.7638833
3342.161,-1.150276667
3343.126,-0.610628333
3344.09,-1.509049667
3345.054,-3.031006103
3346.018,-5.403312333
3346.983,-5.478175
3347.947,-2.4515552
3348.911,-1.168115667
3349.875,-3.166276467
3350.84,-4.736369
3351.804,-5.035473667
3352.768,-5.152173
3353.732,-5.0377197
3354.697,-6.607934667
3355.661,-7.940291
3356.625,-4.327018333
3357.589,-0.731323333
3358.553,-1.891487633
3359.518,-2.021378667
3360.482,2.428719333
3361.446,5.39615
3362.41,1.806673133
3363.375,-1.287899
3364.339,-0.661841
3365.303,0.380647627
3366.267,1.993725667
3367.232,4.038622667
3368.196,5.359651667
3369.16,4.096834333
3370.124,2.5727864
3371.089,3.794555667
3372.053,5.643579
3373.017,5.681243
3373.981,4.759213
3374.946,3.149129333
3375.91,2.753580993
3376.874,3.745525333
3377.838,5.116081667
3378.802,6.591953
3379.767,7.398282667
3380.731,7.457477333
3381.695,6.147249
3382.659,4.024558933
3383.624,2.487972
3384.588,1.8203044
3385.552,3.1414712
3386.516,4.675586333
3387.48,4.434522333
3388.445,4.593147867
3389.409,6.010164
3390.373,5.906942
3391.337,4.052132
3392.302,2.426326667
3393.266,1.771565633
3394.23,4.231372
3395.194,8.519276433
3396.159,8.085914
3397.123,4.971753
3398.087,2.4273764
3399.051,1.475415
3400.016,4.787988
3400.98,5.749795333
3401.944,1.500610667
3402.908,-0.867675667
3403.873,1.896826267
3404.837,4.25638
3405.801,4.126034067
3406.765,3.270963267
3407.729,1.090356333
3408.694,-0.630810333
3409.658,-1.641129633
3410.622,-1.767553833
3411.586,-1.411328
3412.551,-2.19222
3413.515,-2.534652
3414.479,-0.931754333
3415.443,-0.797892333
3416.407,-5.067097667
3417.372,-7.064087333
3418.336,-4.175114
3419.3,-2.337785
3420.264,-1.351814633
3421.229,-1.526619567
3422.193,-1.756835567
3423.157,1.187841167
3424.121,3.232038333
3425.086,0.474022667
3426.05,-4.306851
3427.014,-9.273257
3427.978,-10.78743533
3428.943,-3.956429
3429.907,0.504850333
3430.871,1.675667
3431.835,0.175553
3432.8,-2.719498333
3433.764,-4.98081
3434.728,-5.7930835
3435.692,-3.083129733
3436.656,-0.272151333
3437.621,-2.803499667
3438.585,-6.286035333
3439.549,-4.771704267
3440.513,-3.900114333
3441.478,-6.525366
3442.442,-5.846411333
3443.406,-1.542439333
3444.37,-1.230932667
3445.334,-4.714494
3446.299,-5.029020333
3447.263,-2.888011667
3448.227,-1.996842667
3449.191,-1.873185
3450.156,-0.858715667
3451.12,-0.736246943
3452.084,-5.412036167
3453.048,-6.65496275
3454.013,-3.075577667
3454.977,-0.801383233
3455.941,-1.107381333
3456.905,-3.032495
3457.87,-5.295215
3458.834,-5.172868
3459.798,-3.335017667
3460.762,0.524567333
3461.727,2.817913
3462.691,-2.609473333
3463.655,-7.445321267
3464.619,-8.940137
3465.583,-6.784066
3466.548,-1.808048667
3467.512,0.166341067
3468.476,-2.201375267
3469.44,-2.4217772
3470.405,-0.378491333
3471.369,-1.941577
3472.333,-5.185148333
3473.297,-7.068246
3474.261,-7.949422767
3475.226,-6.387093667
3476.19,-4.89160089
3477.154,-4.62937
3478.118,-6.391463333
3479.083,-10.31195467
3480.047,-11.24411567
3481.011,-8.883968333
3481.975,-8.459986667
3482.94,-9.062483667
3483.904,-8.868945533
3484.868,-8.779199667
3485.832,-11.811158
3486.797,-13.48271567
3487.761,-11.522069
3488.725,-10.885262
3489.689,-13.95708133
3490.654,-15.22586
3491.618,-13.14091767
3492.582,-10.071704
3493.546,-6.608203333
3494.51,-5.855247667
3495.475,-7.329483333
3496.439,-12.26483567
3497.403,-16.03215533
3498.367,-16.19709467
3499.332,-13.83666167
3500.296,-9.7405693
